,days,len_day_data,neg_res,neut_tweet,pos_tweet
699,2018-06-13 10:45:00,55,9.090909090909092,52.72727272727273,38.18181818181818
700,2018-06-18 16:15:00,420,10.714285714285714,42.142857142857146,47.142857142857146
701,2018-06-08 16:30:00,48,6.25,35.416666666666664,58.333333333333336
702,2018-06-13 17:00:00,69,8.695652173913043,57.971014492753625,33.333333333333336
703,2018-06-08 03:45:00,39,7.6923076923076925,48.717948717948715,43.58974358974359
704,2018-06-13 20:15:00,58,27.586206896551722,48.275862068965516,24.137931034482758
705,2018-06-07 05:30:00,57,15.789473684210526,26.31578947368421,57.89473684210526
706,2018-06-15 07:15:00,402,16.16915422885572,37.81094527363184,46.01990049751244
707,2018-06-08 00:45:00,45,13.333333333333334,40.0,46.666666666666664
708,2018-06-17 17:15:00,446,8.071748878923767,43.946188340807176,47.98206278026906
709,2018-06-04 18:15:00,43,13.953488372093023,37.2093023255814,48.83720930232558
710,2018-06-15 08:15:00,359,11.699164345403899,40.389972144846794,47.910863509749305
711,2018-06-04 12:15:00,42,9.523809523809524,45.23809523809524,45.23809523809524
712,2018-06-19 12:00:00,392,9.693877551020408,59.69387755102041,30.612244897959183
713,2018-06-17 07:00:00,523,10.516252390057362,51.62523900573614,37.8585086042065
714,2018-06-10 03:45:00,39,23.076923076923077,46.15384615384615,30.76923076923077
715,2018-06-04 05:15:00,62,3.225806451612903,53.225806451612904,43.54838709677419
716,2018-06-16 16:45:00,375,7.733333333333333,35.2,57.06666666666667
717,2018-06-06 18:30:00,46,17.391304347826086,41.30434782608695,41.30434782608695
718,2018-06-05 05:15:00,51,11.764705882352942,43.13725490196079,45.09803921568628
719,2018-06-09 04:00:00,50,8.0,34.0,58.0
720,2018-06-19 03:30:00,240,11.25,52.5,36.25
721,2018-06-08 13:15:00,46,4.3478260869565215,52.17391304347826,43.47826086956522
722,2018-06-06 11:15:00,41,7.317073170731708,58.53658536585366,34.146341463414636
723,2018-06-07 09:45:00,49,10.204081632653061,57.142857142857146,32.6530612244898
724,2018-06-07 08:45:00,39,20.512820512820515,43.58974358974359,35.8974358974359
725,2018-06-15 10:45:00,293,12.286689419795222,48.122866894197955,39.59044368600683
726,2018-06-19 04:45:00,359,8.635097493036211,59.33147632311978,32.033426183844014
727,2018-06-05 15:15:00,51,15.686274509803921,43.13725490196079,41.1764705882353
728,2018-06-10 02:00:00,82,15.853658536585366,37.80487804878049,46.34146341463415
729,2018-06-04 23:30:00,57,22.80701754385965,36.8421052631579,40.35087719298246
730,2018-06-09 17:30:00,51,9.803921568627452,52.94117647058823,37.254901960784316
731,2018-06-05 01:00:00,58,20.689655172413794,37.93103448275862,41.37931034482759
732,2018-06-10 04:45:00,46,2.1739130434782608,34.78260869565217,63.04347826086956
733,2018-06-16 01:00:00,356,10.955056179775282,42.97752808988764,46.06741573033708
734,2018-06-19 12:45:00,320,17.5,43.4375,39.0625
735,2018-06-13 19:30:00,58,12.068965517241379,27.586206896551722,60.3448275862069
736,2018-06-19 00:00:00,508,12.401574803149606,49.21259842519685,38.38582677165354
737,2018-06-07 12:30:00,43,2.3255813953488373,51.16279069767442,46.51162790697674
738,2018-06-19 18:00:00,318,13.836477987421384,49.685534591194966,36.477987421383645
739,2018-06-13 12:30:00,63,25.396825396825395,41.26984126984127,33.333333333333336
740,2018-06-07 19:45:00,54,18.51851851851852,31.48148148148148,50.0
741,2018-06-12 23:45:00,36,22.22222222222222,27.77777777777778,50.0
742,2018-06-05 04:45:00,36,16.666666666666668,38.888888888888886,44.44444444444444
743,2018-06-08 23:45:00,58,20.689655172413794,44.827586206896555,34.48275862068966
744,2018-06-19 05:15:00,406,10.098522167487685,51.477832512315274,38.423645320197046
745,2018-06-08 09:30:00,42,11.904761904761905,47.61904761904762,40.476190476190474
746,2018-06-16 19:00:00,457,10.940919037199125,55.36105032822757,33.69803063457331
747,2018-06-18 12:15:00,366,14.207650273224044,54.37158469945355,31.420765027322403
748,2018-06-03 18:45:00,53,18.867924528301888,45.283018867924525,35.84905660377358
749,2018-06-18 05:30:00,438,7.9908675799086755,56.16438356164384,35.84474885844749
750,2018-06-07 12:45:00,37,18.91891891891892,51.351351351351354,29.72972972972973
751,2018-06-04 04:30:00,64,9.375,51.5625,39.0625
752,2018-06-06 09:15:00,55,9.090909090909092,38.18181818181818,52.72727272727273
753,2018-06-07 13:30:00,59,16.949152542372882,37.28813559322034,45.76271186440678
754,2018-06-07 15:45:00,53,5.660377358490566,49.056603773584904,45.283018867924525
755,2018-06-07 16:00:00,44,13.636363636363637,47.72727272727273,38.63636363636363
756,2018-06-15 13:45:00,360,14.444444444444445,47.77777777777778,37.77777777777778
757,2018-06-06 22:30:00,59,33.898305084745765,33.898305084745765,32.20338983050848
758,2018-06-09 03:45:00,56,14.285714285714286,42.857142857142854,42.857142857142854
759,2018-06-19 13:00:00,395,14.936708860759493,55.44303797468354,29.620253164556964
760,2018-06-06 23:45:00,41,17.073170731707318,41.46341463414634,41.46341463414634
761,2018-06-18 19:45:00,225,10.222222222222221,46.666666666666664,43.111111111111114
762,2018-06-09 16:00:00,64,12.5,39.0625,48.4375
763,2018-06-06 06:15:00,53,7.547169811320755,43.39622641509434,49.056603773584904
764,2018-06-14 16:30:00,55,25.454545454545453,32.72727272727273,41.81818181818182
765,2018-06-18 11:30:00,333,7.807807807807808,57.05705705705706,35.13513513513514
766,2018-06-13 17:15:00,54,12.962962962962964,44.44444444444444,42.592592592592595
767,2018-06-14 13:15:00,65,3.076923076923077,47.69230769230769,49.23076923076923
